,description,label
445,"Required following staff: ( ONLY FOR KARACHI )1. Montessori Directress OR Montessori trained teacher.2. English teachers for Primary & Secondary.3. Urdu & Sindhi teachers for Primary & Secondary Walk in interview from 9am t0 12:30pm OREmail your cv.BLUE HORIZON SCHOOLD - 47 , BLOCK "" N "" STREET NO. 1NORTH NAZIMABADKARACHI.PH. 36646876. 03312491699 , 36645501bhschool@live.com Karachi, PakistanKarachi, Pakistan_______Following teachers are urgently required1-Maths teacher for Primary 2-Maths and Computer teacher for SecondaryCandidates must be graduate and fluent in speaking EnglishWalk in interview along with your Cv or mail:proactiveschoolingsystem@gmail.comAddress:IV-A 11/16near fine CNG pump. Nazimabad hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
446,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
447,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
448,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
449,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
450,"*Bachaa Party* is looking to hire retail store staff for its stores located in *Karachi, Pakistan.* Interested Candidates are encouraged to Apply.*Bachaa Party Jobs March 2020 Details:**Positions:*1) Sales Associates. (Garments, Jewelry, Stationary)2) Cashiers.3) Internal security officers.*Qualification:* Minimum Matriculation Or Above.*Experience:* 1 - 3 yearsInterested candidates can send their CVs on Whatsapp: *0302-2273377. We are also conducting Walk-In interviews at our Clifton - Punjab Chorangi Store, please come along with your resume.                                             Walk-In Interview timings: Monday to Sunday - 03:00 pm to 06:00 pm.*_________Looking for an experienced content writer (Web copywriter and blog writer).Experience 1 year. Package 35,000 to 45,000.Karachi based. Male only.Please contact on 0334 3736567 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
451,"Position: *Warehouse Helpers*Location: *Korangi Industrial Area, Karachi.*Qualification: *Intermediate* Contact # *0333-2357970*We also conduct Walk-In interviewsAddress: Plot # 25-C/2, Sector - 5, korangi Industrial Area Karachi, near korangi license office.Please bring your updated CV along with you!_______Positions Required:Quality Controller Production Line Supervisor:Candidate must have 3-5 years of experience of supervising garments (stitching) floor.Education: BBA / BCOMPattern Maker / Master:We are seeking an experienced and result driven Pattern Master with atleast 3-5 years of experience. Must have good knowledge of western and ethnic women dress patterns.Garment Cutting Master:Looking for Master cutter with 3-5 years of experience. Knowledge of machine and manual cutting as per the pattern.Outdoor Assistant / Delivery:Candidate must have a valid driving license and have their own bike with over 1 year of experience.Garments Steam Pressman:Must have 1-3 years of experience.All above positions are Karachi based. Salary will be market competitive. Please send us your resume at support@mushroomofficial.com or contact us at 0300-1822999. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
452,"Bali food productsRequired order Bookers (karachi)Fb area, old area, north nazimabad, korangi,  malirSalary package: 25000 +Incentives Only experience persons Apply Adress : near valika hospital SITE area karachi.Srf subha office ana hga Call or WhatsApp cv0332-7328806_______NAQI SONS (Pvt) LtdRequired Office StaffData entry Male /FemaleOffice Assistant Male /FemaleLocation : Bahadurabad near Imteaz StoreTiming : 9 to 5.30Apply at naqisons@hotmail.com______CAD Designer with minimum 4years of experienceKarachiPro-efficient in Ai, PhotoshopMaleSalary: 30-50kMon-Sat (10-7pm)Eid Bonuses, yearly increment, leave encashment.Share portfolio & CV at hr@printmaketrim.com03163222070 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
453,Positions Required:Quality Controller Production Line Supervisor:Candidate must have 3-5 years of experience of supervising garments (stitching) floor.Education: BBA / BCOMPattern Maker / Master:We are seeking an experienced and result driven Pattern Master with atleast 3-5 years of experience. Must have good knowledge of western and ethnic women dress patterns.Garment Cutting Master:Looking for Master cutter with 3-5 years of experience. Knowledge of machine and manual cutting as per the pattern.Outdoor Assistant / Delivery:Candidate must have a valid driving license and have their own bike with over 1 year of experience.Garments Steam Pressman:Must have 1-3 years of experience.All above positions are Karachi based. Salary will be market competitive. Please send us your resume at support@mushroomofficial.com or contact us at 0300-1822999. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
454,Far Eastern Impex (Pvt) Ltd is hiring:*Position*: Sr. Sales Executive*Experience*: 3 to 5 years (Food)*Industry:* Food*Location*: KarachiYou can send you CVs at jobs@fei.com.pk with job title mentioned in subject._______Arthur Lawrence is hiring an applicants for their Karachi Office.Position: Recruitment CoordinatorQualification: Bachelors DegreeLocation: KarachiInterested applicants can email their CVs at careers@arthurlawrence.net.______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
455,"Position: *Warehouse Helpers*Location: *Korangi Industrial Area, Karachi.*Qualification: *Intermediate* Contact # *0333-2357970*We also conduct Walk-In interviewsAddress: Plot # 25-C/2, Sector - 5, korangi Industrial Area Karachi, near korangi license office.Please bring your updated CV along with you!______Internship Opportunity in Customer Service DepartmentForrun (Pvt) Ltd. looking for dynamic, intellectually curious, passionate and self-motivated individuals who are willing to go out of there comfort zone to generate results. Skills: • Excellent communication skills.• Proficiency with MS Office.• Strong work ethics, critical thinker, intellectually curious and detail-oriented. • Good team player.Duration: 2 months Striped: 10,000 per month Location: KarachiInterested candidates may send their resumes to hr@forrun.co  immediately mentioning position in subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
456,"Hiring: Digital Marketing 3 Years Experience Email: hassan.ali@aujgroup.comLocation: Karachi Job Description:- Plan and execute all digital marketing, including SEO/SEO, marketing database, email social media and display advertising campaigns- Design, build and maintain our social media presence- Measure and report performance of all digital marketing campaigns, and assess against goals (ROI & KPIs)- Identify trends and insights, and optimize spend and performance based on the insights- Brainstorm new and creative growth strategies- Plan, execute and measure experiments and conversion tests- Develop, evaluate & oversee the implementation of A/B testing protocols and procedures______*Karachi Tile Mart* (Sanitary Concern) is Hiring for Accounts Assistant for Karachi with below details:-*Position Title:- Accounts Assistant* Experience:-  1-2 YearsEducation:-    B.ComLocation:-     DHA KarachiSalary:-         20,000Local Candidate having Bike can share resume at hr@ktm.com.pk_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
457,"JOB OPENING  -  DIGITAL MARKETING EXPERT  (Part Time)Department : Marketing & SalesLocation : Karachi, Pakistan.Fresh Marketing Graduates (M/F) are welcomesPlease email your CV (MS Word format only)JOB Details: please visit and LIKE our page https://lnkd.in/fBzY_NWDUE DATE 31 Mar 2020_______Job Alert Looking for female Qc inspector/ Checker in food industryEducation : Matric/InterLocation  : site area karachiSalary.      : market competitiveTiming :  9 to 6Experience : 01 yearInterested candidates should send their updated resume on:Mominhussain60661@gmail.com_______Soorty Enterprises Jobs March 2020 | Management Trainee Officer Position: Management Trainee Officer Qualification: Bachelors Salary: Rs. 35,000 – Rs. 40,000 Experience: Fresh Graduate Interested candidates can visit at Talent@soorty.com. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
458,"UBL Funds is hiring an applicants for Karachi.Position: MTO – Human ResourceQualification: Bachelors DegreeExperience: Fresh – 1 YearLocation: KarachiCandidates may send their resumes at careers@ublfunds.com.________Loder ki zarort h mineral water Plant k liy. Sb kam plant k andr hoga. Bottles wash, bottles filiing, loading, subah 9 sai sham 7. 7 bajy k bd over time shuru hojayega. Monday sai Saturday. Karachi university road near shadi qila hall. Rabta kry 03368105894 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
459,"A leading Terry Based Textile manufacturing concern is looking for Executive Officer Planning:Qualification: B.Com or Above.Experience: minimum 6months -2 yearsSkills: Excellent communication and interpersonal skills. Proficient in MS Office Suite.Location: Karachi.Interested candidates can apply at Belalreaz93@gmail.com by mentioning the position ""Executive Officer Planning"" in subject line.______***Career Opportunity***Position: CEO SecretaryRequired Skills:Effective Communication SkillsGood Command on EnglishGood computer SkillsConfident and punctualEducation: BBA or MBA from a reputable university.Experience: Fresh or having 1 year of relevant experience.Salary: Market Competitive Benefits:Pick & dropLunchMedicalLeaves (sick/casual/annual)Provident fundGratuityLocation: Port Qasim, Karachi.Share resume at Hr1@kaizen-pharma.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
460,"CAD Designer with minimum 4years of experienceKarachiPro-efficient in Ai, PhotoshopMaleSalary: 30-50kMon-Sat (10-7pm)Eid Bonuses, yearly increment, leave encashment.Share portfolio & CV at hr@printmaketrim.com03163222070________Aimviz karachi looking for graphic designers apply jobs@aimviz.com________A Dubai based IT Company is looking for the Senior UX/UI Designer for their Karachi office. Please send your CV or refer someone atresume.imrankhan@gmail.comNote: Only Portfolio based profiles will be entertained. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
461,"KA""Account Assistant""Maintaining ledgersAssisting customersPreparing and distributing checksHandling cash and invoicesMaking phone callsBasic BookkeepingRayha International Pvt. Limited office # 401- 4th Floor Al mustafa Center Near Baitul Muakkaram Masjid University Road Karachi.Interested candidates can send resume WhatsApp & Email.Email: sarim5064@gmail.comWhatsApp: 03015131310 _______Manager Maintenance required for a Chemical Manufacturing Company located at Port Qasim - Karachi.    Incumbent must be qualified Mechanical Engineer from a recognized University with overall good academic track record. Professional experience of atleast 10 years with a manufacturing facility is mandatory.  Interested may apply at mohammad.atiq@mnbec.com on or before 15.3.2020. Please mention the job title in the subject line.______Looking for an experienced content writer (Web copywriter and blog writer).  Experience 1 year. Package 35,000 to 45,000. Karachi based. Male only.Please contact on 0334 3736567 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
462,"KARACHI & LAHORE BASED POSITIONS. Vending Machines Company Pvt. Ltd. is looking for Brand Ambassadors! Salary Range = 20k-25k Responsibilities: - Work closely with sales and business development staff to conceptualize campaigns and strategies.- Educate customers, retailers, and distributors about our product on the designated sites.- Monitor customer feedback and escalate complaints to the concerned department.- Represent the company at product launches, events, and trade shows.- Maintain a positive image of the brand at all times.Requirements:A bachelor's degree is preferred. Females are preferred.Interested candidates can share their resumes at careers@vendi.com.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
463,"Wavetec is looking for Finance Executive!Location: KarachiEducation: At least B.ComExperience: 2-3 years in the relevant fieldResponsibilities: -1)    Posting of invoices, incoming and outgoing payments in SAP2)    Timely reconciling all account head in SAP so that real time Profit Loss and Balance Sheet is available3)    Maintain GL records and prepare all necessary reports and correspondence related to the work4)    Reporting of actual expenses and monitoring of expenses against budget of each department5)    Must have good Microsoft excel skillsInterested candidates may send their resumes to careers@wavetec.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
464,"I'm looking for Admin Assistant for a hospital in Karachi. The incumbent will be required to ensure smooth running of the medical facility. S/he should have a deep understanding of all administrative hospital procedures, from creating work schedules to maintaining supplies stocks. Candidates who are BBA/MBA with at least 1 year of relevant experience may apply at Shamshadlakhan@gmail.com latest by March 15, 2020.This position offers a gross salary of Rs. 25,000 with other benefits.Please mentioned 'Admin Assistant' in subject line._________Vending Machines Company Private Limited is looking for Finance ExecutiveLocation: KarachiEducation: At least B.ComInterested candidates may send their resumes to careers@vendi.com.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
465,"Soft Nation Technologies is urgently looking for a HR Intern. If you want to give a kick start to your Career. This is a right time to grab a best job opportunity, if you are passionate about your professional start up, this is the right place to start your career. It is a paid internship. Interested candidate may share their resumes at hr@softnationtechnologies.com. Females are encouraged to apply. Location Karachi, Pakistan.Must      Possess Excellent Communication Skills.Knowledge      about HR functions.Can      Create and post Jobs on different job portals.Can Handle different social media platform. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",0
466,"*Karachi Tile Mart* (Sanitary Concern) is Hiring for Accounts Assistant for Karachi with below details:-*Position Title:- Accounts Assistant* Experience:-  1-2 YearsEducation:-    B.ComLocation:-     DHA KarachiSalary:-         20,000Local Candidate having Bike can share resume at hr@ktm.com.pk________Imtiaz Super Market Jobs – Cashier Position: Cahier Qualification: Matriculation Or Above Salary: Market Competitive Location: Karachi Interested candidates can apply at shiraz.zafar@imtiazsupermarket.com.pk. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
467,"One of the leading textile mill located in Landhi Industrial Area is looking for SALES EXECUTIVE.Location: LandhiIndustry: Textile.Salary: 22,000 to 25,000/- plus incentives Education: Intermediate or Graduate.Experience: 06 - Months or upto 02 - years of relevant experience.Gender: Male.Requirements: Candidates must have their own bike with valid license.  Field related job must have the knowledge of the current market and retailers.Interested candidates may share their resumes at        (akmalkakar2005@gmail.com)while mentioning ""SALES EXECUTIVE"" in subject line.or contact 0322-3178379. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
468,"SITE Based pharmaceutical company need Assistant Manager for QA department, having  Pharmaceutical background 5 & 7 years   experience will be preferred, Education: pharm- D/ MSCPlz send us the cv at:hr@cibex.com.pk________ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
469,"A leading textile Company needs the services of Accountant for its Dubai operations.Job position will be based in Karachi. Please share relevant resume at mujtabakhank@hotmail.com.________Mandiexpress is looking for the position of Customer Success Representatives for its Head Office located at DHA phase 6, Karachi. Qualification: Intermediate Experience: 2 - 5 years experience in Call Center ( BPO, Service Sector, E-Commerce or HORECAMust have good communication skillsThe preferences will be given to those who live near DHA. Interested and eligible candidates may send their resumes at careers@mandiexpress.pkFemales are encouraged to apply hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
470,"One of our reputed educational client required committed “Teachers” for below mentioned subjects. 1.      Mathematics 2.      Physics3.      Chemistry4.      Statistics5.      Accounting6.      Finance7.      English8.      Business AdministrationQualification: Minimum Graduate in relevant disciplinesExperience: Minimum 5 to 10 years of teaching experience in private schools or colleagues.Job Description: ·        Teachers will be responsible for preparing & implementing a full educational teaching plan according to the educational institute requirements. ·        Assigning work, correcting and marking work carried out by his/her students.·        Providing guidance and advice to students on educational and social matters and on their further education and future careers",1
471,"Master Motors looking for ""MTO's"" in the Sales & Marketing Department. Education: Candidate should be BBA or MBA in sales & marketing from a reputable Business Institute with excellent communication skills.Experience: Fresh.Location: KarachiInterested candidates are encouraged to apply on careers@mmcl.com.pk.Please Mentioned MTO Sales & Marketing in the subject line._______Iqra University Gulslan Campus is looking to hire a full time faculty for its Media Science Department. Intersted applicants having Masters in Media Science are requested to send their CV at placement@iqra.edu.pk (State ""Faculty MS"" in subject line).PS: This position is based in Karachi. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
472,"TPL Corp. is looking for Assistant Manager - Legal for its corporate office in Karachi. The ideal candidate would be responsible to perform the following tasks:• Drafting and vetting/reviewing Agreements • Assisting the team to ensure compliance of Regulatory & Statutory Requirements of Securities and Exchange Commission of Pakistan, Stock Exchange and Central Depository Company of Pakistan Limited.• Review on-going  legal cases, drafting and vetting legal notices, replies of complaints filed before the Federal Insurance Ombudsman, ensuring compliance with the Anti-Money Laundering Act, 2010 and overseeing the work of external legal counsels.• Assisting in drafting of minutes of the Board of Directors Meeting and the Sub-Committee Meetings • Ensuring that the code of corporate governance, 2017, code of corporate governance for Insurers 2016 and the listing regulations of the stock exchange are duly complied with.Candidates having Law degree with 3-4 years of experience are encouraged to apply. Kindly send your resume at raahim.ali@tplcorp.com, mentioning the position in subject.Last Date: 20-03-2020. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
473,"Artistic Apparels Pvt. Ltd is hiring for the Position of “MTO - SCM"" Education: Candidate must be Graduate BBA/(MBA - SCM)Experience: Fresh GraduateLocation: Korangi Industrial Area - KarachiInterested candidates with relevant experience can send their updated CV at jobs@artisticapparels.com with the position ""MTO - SCM"" mentioned in subject line.______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
474,"FedEx/Gerry’s International is looking for Customer Services Intern.Education: GraduateExperience: FreshLocation: FedEx PECHS, Karachi.Interested candidates may apply at vacancy@gerrys.com.pk______Looking for a resource for my team who has experience in MIS/Project Management and has domain knowledge of HR Operations. Someone with 2 to 5 years of experience especially while an HR System was being implemented and you were involved in it. If so, then share your resume with me on noorjehan.arif@tcf.org.pk. This is for hashtag#Karachi only.______Nakhlah School required female faculty for Montessori level (Vice Principal, Co Teacher, Main Teacher, librarian, and art teacher) in P.E.C.H.S campus. Interested candidate may send their CV at [jobs@nakhlah.edu.pk](mailto:jobs@nakhlah.edu.pk) only shortlisted candidate may call for the demo. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",0
475,Looking to hire full time developer with Intermediate-Advanced knowledge of UI design frameworks specially in WPFExperience: 1.5+Location: KarachiSalary: NegotiableShare your Cv on hr@technisoftconsultancy.com_______Hashmanis Group of Hospitals is currently looking for following positions for its Head Office.1) Purchase officer2) Store Officer.- Education: BBA/ MBA Supply Chain- Experience: 6 months to 1 year- Location: M.A Jinnah Road KarachiInterested candidates may forward their CV at hr@hashmanis.com.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
476,"We are looking for Payroll Officer for our Korangi Industrial Area Location. Candidate must have graduate, having good communication skills and having command on MS Excel. Interested candidate may share their profiles at recruitment@trexpert.com.pk or WhatsApp: 03102348516 or Call: 03432445995_______Looking to hire full time developer with Intermediate-Advanced knowledge of UI design frameworks specially in WPFExperience: 1.5+Location: KarachiSalary: NegotiableShare your Cv on hr@technisoftconsultancy.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
477,"Premium Food Products, manufacturers of English Mayonnaise and King's sauces are looking for Territory Sales Officers for Karachi. Required experience of 6 months to 1 year is required in FMCGs. Interested candidates can send profiles to nsm@premiumfoodproducts.com or call 0301-1156148________Urgently required data entry operator for our client firm in karachi.Job Specification:Education: At least IntermediateSkills: Good command on MS ExcelJob type: Full time PermanentLocation: DHA Phase 4, Karachi.Male & Female both can applyInterested candidates can send their resume at: maya@infinitivebusinesssolutions.com and ensure the vacancy applied for ""Data Entry Operator-HK"" in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
478,"Pizza bite (KEACHS BRANCH)Job for RidersSalary 12000+fuelAny one intrested plz call on cantact number0301-2234948._______Looking for female accounts executiveProficiency in MS EXCEL is mandatory. Fresh or minimum exp 1 year. Location: PECHS BLOCK 2 Salary 25-30kEmail your resumes at hamza@greenpowerlink.net_______A small, digitally focused agency is looking for a feminine creative ranger to cater to their clients needs.Skills required: 2D designing, design visualisation, campaign management.Working days: Mon-FriHours: 10am-6pmSalary: 30,000Location: Gulshan Iqbal 13AEmail resume at jobs@staffront.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
479,"hashtag#Job_AlertOne of our Karachi based clients is urgently hiring for ""Jr. Accountant"" for their factory located at Mangophir Road, S.I.T.E Area, Karachi.The junior accountant's duties include posting journal entries, updating financial statements, maintaining accounts receivable and accounts payable and paying monthly payroll.Qualification: Min B.comExperience: Min 03 YearsSalary: 25,000 + Other benefits as per company policyCandidates have relevant experience and immediate availability are encouraged to apply at hp.sajid@gmail.comNote: Mention Position Title in Subject Line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
480,"Local jobs*Female receptionists* are required for HIS & HAIR Salon & SPA multiple branches in Karachi.Candidate should able to familiarize with social media sites and respond to customer's queries online.Interested tomboys can *CALL for interview: 03312521814*_______Need Bike Captain For Careem Part Time And Full Time Job Available.. Contact : 03487818367Location  karachi_______RA is looking for multiple positions in Audit department of the firm. The particulars of the position are as follows:Position:  Associate– No of position(s) (02)Required Experience:  0-6 months of experience in Audit Firm with goodknowledge of Audit standards.Qualification:   ICMA (Finalist/ Part), ACCA (Part/Finalist)Salary Range: Market CompetitiveLocation KarachiApply at:  careers@rasnco.com and  muhammad.ibrahim@rasnco.comwith Subject Line - “Associate)” (Please note that the applications  without the subject line will not be entertained) hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
481,"Amazons Shipping & Logistics looking for below Positions.""Customer Service Representatives""04 Positions / Female only""Documentation Executive for Import & Export Departments""04 Positions / Male/Female""Sales & Marketing Executive""05 Positions / Female onlyIndustry : Shipping Service / FarwardingExperience : Fresh individuals can also can apply.Intrested candidates send their resume on official Email: hr@amazons.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
482,"WE ARE HIRING A MANAGER HR Are you up for an exciting challenge? Do you want to develop your career in HR with practical hands-on in one of the most demanding industries?  If that excites then we are searching for a Manager HR to lead a head count of 450+ employees in the Textile Industry. You will be required to develop HR strategies, policies and procedures as well as lead / manage your team.. Sound knowledge of payroll structure, labor management, salary and compensation, HR software, Training and Development, On boarding and Growth Development should be in your portfolio.Salary: up to 90,000/= depending on experience + cell phone allowance and fuel on actualEmail us at jobcareers113@gmail.com putting the position applied for in the subject line. Last date for applications is March 20Ps. All related information has been shared. Please don't share me CV's as I'm not hiring. I'm just sharing the information which I recieved in whatsapp job group. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
483,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
484,"Don't waste the time of HR.6 days back, I approached a girl from Linkedin as I have vacancy open in one department. She said she is interested and she can come on Monday but on Monday I got a text from her saying that due to some emergency of work she won't be able to come & to arrange the interview for next week. As I had to close the vacancy asap, I called her and said, I can re-schedule for Wednesday. She said, okay.Today, I called her again just to confirm if she is coming or not and she said, yeah I'll come today. Her interview was scheduled for 5PM, she came at 5:30PM and left at 5:31PM without informing anyone. When I called her and asked what happened? That girl said ""mera mind nahi ban raha so I don't want to switch"".This girl is quite experienced and working in a well-known company. I was not expecting such unprofessional attitude from her side. She wasted my whole week.People should make up their minds before coming for the interview. We work really hard to find candidates, to set interviews with the managers. We also have deadlines to close the vacancy and then we have these kind of people who waste our time.",0
485,"Many offices closing and pushing for work from home. Finally we will be able to show the critics how work from home does not hamper productivity after all.Whoever has gotten a work from home policy, please work really hard so we settle the case for flexi hours and work from home :p Mehnat laga kerhashtag#worklifebalance hashtag#flexihoursPakistan hashtag#umerfarooqi",0
486,Looking for some ideas for HR related certification preferably diploma can any one recommended me some SHRM is too expensive currently cannot afford it .. if there is any other which can help me to improve my skills and knowledge ... need HR professional recommendations..,0
487,"Alkhidmat Foundation Pakistan is looking for Intern (leading to job) in its HR Department (Lahore)Stipend: Rs. 8,000/= per monthQualification: 16 Years (Specialization in HR)Experience: Fresh - 06 monthInternship Period: 02-03 months Age: 18-25 yearsSubmit your CV at: hr@alkhidmat.org till March 10, 2020Kindly mention position name in subject line._______Business Unit Head /Assistant General Manager(Lahore)required forHimont Group,for its expansion program.Candidate with 12 - 15 years of relevant experience in sales(15 yrs minimum)and marketing with Pharm D/MBBS/MBA.from reputable institute can apply atomer.farooq@himont.com. and cc talent@pakistanplacement.com Salary 300 K – 400 K, Company maintained car, fuel, gratuity, PF, LFA, Medical + OPD.Last date March 10, 2020 sooner the better______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
488,"A humble request to all recruiters/ HR officials ....If u people can't help anyone at least don't hurt them by blocking and ignoring....Last day a professionally HR related person block me ...I was only ask one thing , that is Mam may I send u my cv????She blocked me instead of replying....Can anyone tell me m wrong???I asked something wrong???M 100% sure m not wrong..How cheap behaviour was that professional HR lady.....",0
489,"The Good Boss / Bad Boss Myth.Bosses are tough, critical and hard to be made contented but are you bringing value for him. Do ask this question before being critical to your boss.1 simple rule I have is:Be the boss you want your boss to be and be the team member you want your team member to be.",0
490,"Heard alot of men complaining about women's day and why 1) companies celebrate and  2) are they given incentives (pick/drop, day care, gifts, quota positions etc) For all professionals on my list, understand this: 1) Men carry more privilege in Pakistan: we have more liberty, don't fear being judged/harassed in public or don't face societal pressure to take care of domestic household/children etc.  Women don't. They are a marginalized entity. And for any such entity (whether women or ppl with disability), we should raise our voice to uplift them and give them an equal playing field . Western countries have 25-40% women in workforce. Our companies average 3-4%! 2) Feminism doesn't mean anti-men. It means equality. It is against patriarchy . what is that? A male supremacy societal system. It promotes inequality and oppression at home and workplace. It hurts men as much as it hurts women. Men are pressured to provide for family alone and allowed to be weak. Are expected to get a house, car, run household expenses, get children to best schools.  Feminism seeks equality and helps both genders, doesn't target men!Support women by addressing their needs. Don't disregard and fall to patriarchyhashtag#womensday hashtag#equality hashtag#workplace hashtag#independence hashtag#genderequality hashtag#umerfarooqi",0
491,"HR rants!So not showing up for the interviews after committing to it is an official part of the recruitment process here at Pakistan. But what about people who get through the whole process, are selected for the role, been offered with the job offer and disappear in thin air! I mean even if you are not accepting the offer for any reason at least let the employer know about it and try to negotiate, who knows things might work your way out!! hashtag#recruitment hashtag#hr hashtag#jobs hashtag#humanresources hashtag#recruitmentprocess hashtag#hiring hashtag#linkedin hashtag#recruitersLife hashtag#pakistan",0
492,"Looking for a Finance In-charge at our Company operated dealership at Shahrah Faisal, Karachi. The ideal candidate should be a graduate in finance with relevant experience of 4-5 years preferably in an automobile dealership or a retail outlet of a renowned company. Responsibilities include managing customer receipts against parts and services, handling cash and cheques, capturing the transactions in SAP and dealer management system, handling tax matters, monthly reporting of dealership financials to Head Office. Interested candidates can send their CVs to owais.moeen@kia-lucky.com hashtag#powertosurprise hashtag#beyoungatheart hashtag#wearekians",1
493,"Height of unprofessionalism. If you aren't able to join the company due to any reason please inform. Just don't disappear. The HR works for the position, your disappearance creates an issue for us.  Learn Learn Learn!!",1
